,level_0,address,attributes,business_id,categories,city,cool,date,funny,hours,index,is_open,label,latitude,longitude,name,neighborhood,postal_code,review_count,review_id,stars,state,text,useful,user_id
36,36,"1375 N Litchfield Rd, Ste 101","{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': 'no'}",uxKGdN6hKQniEKV7J6_DsQ,"Noodles, Restaurants, Juice Bars & Smoothies, Food, Vietnamese",Goodyear,0,2015-05-21,0,"{'Monday': '9:30-20:30', 'Tuesday': '9:30-20:30', 'Wednesday': '9:30-20:30', 'Thursday': '9:30-20:30', 'Friday': '9:30-20:30', 'Saturday': '9:30-20:30', 'Sunday': '9:30-20:0'}",36.0,1,1,33.4621489,-112.3554015,PT Noodles,,85395,246,yB9n7NYagSm3hAIoRGjg8Q,4.0,AZ,"The staff is all super friendly. The atmosphere isnt divey, depending on who else is eating there. I really like their Pho. It is great when you are not feeling well and will most likely leave you feeling better. I always get it with meat but end up getting seconds and thirds of their rice noodles before even touching the meat. The soup is so delicious by itself.",0,hQvqcFOhIQuX7yt1FmHOGQ
37,37,310 N Gilbert Rd,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'DogsAllowed': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': True}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",2KWkeOk1KaH50Es_A-8cnA,"Restaurants, Breakfast & Brunch",Gilbert,0,2017-04-22,0,"{'Monday': '6:30-14:30', 'Tuesday': '6:30-14:30', 'Wednesday': '6:30-14:30', 'Thursday': '6:30-14:30', 'Friday': '6:30-14:30', 'Saturday': '6:30-14:30', 'Sunday': '6:30-14:30'}",37.0,1,1,33.355238,-111.790084,Snooze an Am Eatery,,85234,649,3Jqk01r2A9cLGSekhbrV8w,4.0,AZ,The menu at this place was almost too much. I wanted to try it all. I opted for the pancake flight (try the peanut butter cup ) their house made chicken sausage was also amazing. Cool retro decor. Highly recommended,0,HbLMYOEK7hdhI44qWZA_mA
38,38,8880 E Via Linda,"{'Alcohol': 'beer_and_wine', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",llCxryWr8j1S39tusYCWxg,"Salad, Greek, Mediterranean, Restaurants, Italian, Pizza, Sandwiches",Scottsdale,0,2016-09-03,0,"{'Monday': '16:30-21:0', 'Tuesday': '16:30-21:0', 'Wednesday': '16:30-21:0', 'Thursday': '16:30-21:0', 'Friday': '16:30-21:0', 'Saturday': '11:0-21:0', 'Sunday': '16:0-21:0'}",38.0,1,1,33.5690799263,-111.88991718,Yo Pauly's NY Pizza,,85258,215,_-i3RHnbr4eov9t-YkzgTQ,4.5,AZ,"I'm not one to gush but what a great place.  This is better than NY pizza.  Everything is fresh and flavorful!  Garlic knots were crusty on the outside, soft on the inside and did I mention the flavor. The staff is fun and attentive.  Can't wait to come here again!",0,3HKl0YriGNXOGkSgzAZFOQ
40,40,1534 E Bethany Home Rd,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BestNights': ""{'monday': True, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'CoatCheck': 'False', 'GoodForDancing': 'False', 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HappyHour': 'True', 'HasTV': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}"", 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'Smoking': 'outdoor', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",hNsRj2nXuALlJS4Op-8MmA,"Bars, American (New), Nightlife, Restaurants",Phoenix,0,2013-12-08,0,"{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-1:0', 'Saturday': '10:0-1:0', 'Sunday': '10:0-23:0'}",40.0,0,1,33.524075,-112.0484109,Garage Wine and Tap,,85014,246,C6OTWcKSGPQbPstZ3VdXwg,3.5,AZ,"The Garage does not have great food....but it is a great place to go for a late night cocktail. When I'm not in the mood to be in a bustling bar, but just want to go somewhere for a nice conversation, this is usually my stop.",1,uBurjKlcA9pj7U6fSNmZIQ
41,41,5502 N 7th Ave,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BYOB': 'False', 'BYOBCorkage': 'no', 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'DogsAllowed': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'Open24Hours': 'False', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",wOk2b8zUHWylJOd6FtNsRw,"Mexican, Restaurants, Caterers, Event Planning & Services",Phoenix,0,2013-12-08,0,"{'Monday': '7:0-21:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-21:0', 'Friday': '7:0-22:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-21:0'}",41.0,0,1,33.5167315,-112.0824552,Sylvia's Modern Mexican Restaurant,,85013,205,ZoY1cT-Bfff868FfCJn0jA,2.5,AZ,"Yes...the service sucks. Yes...the ambiance leaves you wanting ""more""....but who cares! The food is amazeballs! Best chips and salsa in town and I have never had a bad thing off the menu. This is legit Mexican food and if you are a foodie, you will not be able to shut up about how good your food is while you are eating it. I hope the bad service and horrible decor don't kill this restaurant because the thought of never having those flour chips again makes me wanna cry.",0,uBurjKlcA9pj7U6fSNmZIQ
42,42,1526 E McDowell Rd,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': True, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'DogsAllowed': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': True}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",wB2mrl_xHyj55UObucaVRA,"Sandwiches, Cafes, Breakfast & Brunch, Food, Restaurants, Coffee & Tea, Salad, Bakeries",Phoenix,1,2013-12-08,0,"{'Monday': '7:0-15:0', 'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-15:0', 'Saturday': '7:0-15:0', 'Sunday': '7:0-15:0'}",42.0,1,1,33.4659576,-112.0487597,Ollie Vaughn's,,85006,246,JhAfb3zNoo0apt79-P7L3g,4.5,AZ,Ollie Vaughns is adorable! had the grilled cheese without mushrooms and added tomato. It was heavenly...crispy on the outside and melt in your mouth juicy on the inside. Yum!,0,uBurjKlcA9pj7U6fSNmZIQ
43,43,1525 E Bethany Home Rd,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}",j_prxgHnMvuRdrGjAI9qXQ,"Tex-Mex, Mexican, Restaurants, Cafes",Phoenix,0,2013-12-08,0,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-22:0'}",43.0,0,1,33.523435,-112.048161,Z'Tejas Mexican Restaurant and Grill,,85014,169,aAPf3U040O7lOFzRCh7CGA,3.5,AZ,"So...I'm not usually one to frequent corporate restaurants....but I can't stay away from those dang frozen margaritas! If it wasn't for them, we wouldn't eat here half as much. I would give the menu 3 stars, but there are two great things on the menu. The chili pork verde and the diablo chicken pasta. Can't go wrong there...and the Tejas trio is great to snack on if you just want a small bite.",0,uBurjKlcA9pj7U6fSNmZIQ
44,44,2715 W Peoria,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'DriveThru': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': 'no'}",52sY8-9al5LJi475nNJkyQ,"Chicken Shop, American (Traditional), Southern, Restaurants, Fast Food, Chicken Wings",Phoenix,0,2011-10-06,0,"{'Monday': '9:0-0:0', 'Tuesday': '9:0-0:0', 'Wednesday': '9:0-0:0', 'Thursday': '9:0-0:0', 'Friday': '9:0-0:0', 'Saturday': '9:0-0:0', 'Sunday': '9:0-0:0'}",44.0,1,1,33.5818883,-112.1182989,Raising Cane's,,85029,197,QLxIy-t3kvQRHM7uSUy85g,3.5,AZ,This place is awesome.....food is amazing. The sauce is to die for. The fries are so good and the service is amazing as well. Please go try for yourself. I love this place.,1,6BGYhuAB9-DnH78dMJsLaQ
45,45,"7520 S Rural Rd, Ste A12","{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': True, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'False', 'Caters': 'False', 'DogsAllowed': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': True}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",uKKNw68mZZaa1jcyszEbyA,"Coffee & Tea, Restaurants, Breakfast & Brunch, Creperies, Food, Cafes",Tempe,0,2017-05-06,0,"{'Tuesday': '7:0-14:0', 'Wednesday': '7:0-14:0', 'Thursday': '7:0-14:0', 'Friday': '7:0-14:0', 'Saturday': '7:0-14:0', 'Sunday': '9:0-14:0'}",45.0,1,1,33.349711361,-111.929925579,Crêpe Bar,,85283,772,nzEgDBd2-HTnF2hO2vbL5w,4.5,AZ,OMG that food is amazing. I got the chorizo breakfast crepe burrito. So amazing. Lattes are amazing too.,0,6BGYhuAB9-DnH78dMJsLaQ
46,46,1415 West Elliot Road,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'DriveThru': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'quiet', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': 'no'}",-wUKgQXAMC4H5hiBOgpT6g,"Restaurants, Tex-Mex, Mexican, Fast Food",Tempe,0,2017-08-07,0,"{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-22:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-22:0'}",46.0,1,1,33.349062,-111.961686,Taco Bell,,85284,28,Vf9-CFFBjamxSy364N6KAQ,2.5,AZ,"Let me start by saying I love Taco Bell, but this one is the worst one I've ever been to. More often then not when I order something, it comes out wrong. Last week I asked for a Cheesy Gordita Crunch with no spicy ranch, a burrito supreme with no sour cream, the burrito came out right but the Gordita had that awful sauce on it. It took the woman taking my order about 4 minutes to figure out how to put it in, which ok they had a new system so I'll cut them some slack but still. Today I went and ordered a single Double Chalupa, 10 minutes later I went back up and they said ""they're making it now""...seriously? A one item order and they wait till someone is basically out the door to make it. The best part when I said ""don't worry about making it just give me my money back"" they looked like I just asked them the mathematical formula for calculating the speed of light. I'm happy y'all get $11 bucks an hour now but seriously try to not suck at your job.",0,uqpzo06dsUujPBqtQlrD5Q
49,49,"14175 W Indian School Rd, Ste A4","{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': True, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",nDfN1RkA40anfzjFGRO8qQ,"Diners, Seafood, Restaurants, Italian",Goodyear,1,2015-11-01,0,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",49.0,1,1,33.4842775,-112.3643435,Bella Luna Ristorante,,85395,173,ZKmAx8Jr-pcNzaheDcIl3w,3.5,AZ,"The best Italian Restaurant in the valley by far! The best food, the best service, the best prices. I ordered the VEAL Parmigiana and it was very tasty, tender and prepared the way it should be - Authentic Italian to the bone! I also ordered the soup of the day - Clam chowder and it was absolutely superb. You cannot do better for Italian food anywhere. Sorry, does not get any better than here. I intend to go back and bring as many people as I can with me. Great dining experience. A ""must try"" restaurant, by all means.",1,87yxDLq2ke9HRlD7BcY74A
51,51,649 Penn Ave,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '3', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",JLbgvGM4FXh9zNP4O5ZWjQ,"Meat Shops, Food, Gastropubs, Restaurants, Specialty Food, American (New), Steakhouses",Pittsburgh,0,2017-02-26,0,"{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-0:0', 'Saturday': '10:30-14:0', 'Sunday': '17:0-22:0'}",51.0,1,1,40.4431445863,-80.0011037908,Meat & Potatoes,Downtown,15222,1629,r5yf-8Y9t5TRgKE_QClWqw,4.0,PA,"We were in Pittsburgh for a special occasion and decided to try Meat and Potatoes. We had a reservation and we were seated right away. I loved the atmosphere. It was pleasantly full but not crowded. No tvs at the bar which made for a lovely ambience. Our reservation was for later in the evening so the restaurant seemed to clear out with the theatre crowd. Our waiter was great, attentive without being overbearing, knew the wine list backwards and forwards and was lovely. We got the fried chicken livers and Cobb salad and then the steak for two with a chocolate dessert. All of it tasted delicious - well seasoned and generous portions on the sides. The only very minor drawback is the two top tables are very close to each other and it feels a bit like you are dining with the couple next to you. I would definitely recommend to friends who visit Pittsburgh.",0,lMTCu4_6Fa03pSXPGQ3lCw
