,level_0,address,attributes,business_id,categories,city,cool,date,funny,hours,index,is_open,label,latitude,longitude,name,neighborhood,postal_code,review_count,review_id,stars,state,text,useful,user_id
32,32,1820 W Northern Ave,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': True}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",KYkUtRB1QKrI6Twov98leA,"Breakfast & Brunch, Bagels, Restaurants, Delis, Food",Phoenix,0,2017-03-10,0,None,32.0,0,1,33.554315,-112.0981949,Einstein Bros Bagels,,85021,31,egBTPo6XmOplA5ClLv6YZw,3.0,AZ,"Horrible service. First, I wanted it to go and it was presented to me for dine in. Second, the sandwich was wrong, even after I asked if it was a BLT with Avocado. Good thing I checked before I left. And there was no acknowledgement of the inconvenience and wait time. That goes a long way. Will likely find another Einstein to go to.",0,VYU6ZQP58KkgqL2_o2QQhA
33,33,2603 N Central Ave,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}"", 'BYOB': 'False', 'BYOBCorkage': 'no', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'CoatCheck': 'False', 'DogsAllowed': 'True', 'GoodForDancing': 'False', 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HappyHour': 'True', 'HasTV': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}"", 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'Smoking': 'outdoor', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",-Ht7HiGBox8lS1Y8IPjO8g,"Bars, Nightlife, Comfort Food, Breakfast & Brunch, Cocktail Bars, Wine Bars, Restaurants, American (New)",Phoenix,0,2012-04-17,0,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-22:0'}",33.0,1,1,33.477031,-112.073616,Switch Restaurant & Bar,,85004,774,BLsyciNMIn1NcWqqMCHWWw,4.0,AZ,In town on business and a friend recommended this place. I must say the food & service was outstanding! Had the Thai tacos for an app and the Cowboy burger as my entree. I'm from TX and have eaten a lot of beef in my time and their burger was damn good! Has my seal of approval.,0,BnIBIKZ5hqsD1HYYcDyCzA
34,34,3608 5th Ave,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'DogsAllowed': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'False', 'WiFi': 'free'}",H6skMpg_g-sOrfTQf_Q5LQ,"Thai, Restaurants, Sushi Bars, Japanese",Pittsburgh,0,2014-09-06,0,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}",34.0,1,1,40.4415006,-79.958821,Thai Hana,Oakland,15213,124,oe7z9R8ZaS0D93l-8pfUDQ,3.0,PA,"This is probably one of my worst restaurant experiences. I ordered the food at 8.50 PM for home delivery and they never turned up even after 10.00 PM. When I oridred, they told me that they would deliver the food in 45 mins to 1 hour. When i tried calling them at 10, they were closed. Never ever order food here. The worst thing I had paid for the food but never got it.",0,TqA62bkhCTevlTB6AmVfow
35,35,700 Cedar Ave,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'quiet', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}",1Vbt1GsmtQm2dkC4A2L_-g,"Indian, Asian Fusion, Restaurants, Himalayan/Nepalese",Pittsburgh,0,2015-09-07,0,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-22:0'}",35.0,1,1,40.4534380276,-80.0016119968,Subba,North Side,15212,131,yiYtWslFko6rfTdI0HvFtg,4.0,PA,"Great food...very affordable...the momos, especially are amazing ...they also provide free wireless..",0,TqA62bkhCTevlTB6AmVfow
36,36,"1375 N Litchfield Rd, Ste 101","{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': 'no'}",uxKGdN6hKQniEKV7J6_DsQ,"Noodles, Restaurants, Juice Bars & Smoothies, Food, Vietnamese",Goodyear,0,2015-05-21,0,"{'Monday': '9:30-20:30', 'Tuesday': '9:30-20:30', 'Wednesday': '9:30-20:30', 'Thursday': '9:30-20:30', 'Friday': '9:30-20:30', 'Saturday': '9:30-20:30', 'Sunday': '9:30-20:0'}",36.0,1,1,33.4621489,-112.3554015,PT Noodles,,85395,246,yB9n7NYagSm3hAIoRGjg8Q,4.0,AZ,"The staff is all super friendly. The atmosphere isnt divey, depending on who else is eating there. I really like their Pho. It is great when you are not feeling well and will most likely leave you feeling better. I always get it with meat but end up getting seconds and thirds of their rice noodles before even touching the meat. The soup is so delicious by itself.",0,hQvqcFOhIQuX7yt1FmHOGQ
38,38,8880 E Via Linda,"{'Alcohol': 'beer_and_wine', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",llCxryWr8j1S39tusYCWxg,"Salad, Greek, Mediterranean, Restaurants, Italian, Pizza, Sandwiches",Scottsdale,0,2016-09-03,0,"{'Monday': '16:30-21:0', 'Tuesday': '16:30-21:0', 'Wednesday': '16:30-21:0', 'Thursday': '16:30-21:0', 'Friday': '16:30-21:0', 'Saturday': '11:0-21:0', 'Sunday': '16:0-21:0'}",38.0,1,1,33.5690799263,-111.88991718,Yo Pauly's NY Pizza,,85258,215,_-i3RHnbr4eov9t-YkzgTQ,4.5,AZ,"I'm not one to gush but what a great place.  This is better than NY pizza.  Everything is fresh and flavorful!  Garlic knots were crusty on the outside, soft on the inside and did I mention the flavor. The staff is fun and attentive.  Can't wait to come here again!",0,3HKl0YriGNXOGkSgzAZFOQ
39,39,1612 E Bethany Home Rd,"{'Alcohol': 'beer_and_wine', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}"", 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'CoatCheck': 'False', 'GoodForDancing': 'False', 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HappyHour': 'True', 'HasTV': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}"", 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'False', 'Smoking': 'outdoor', 'WheelchairAccessible': 'False', 'WiFi': 'free'}",Cp-clhAJs3NJRwXpXk_saw,"Nightlife, Dive Bars, Sandwiches, Wine Bars, Bars, Restaurants, Lounges, Pubs",Phoenix,0,2013-12-08,0,"{'Monday': '15:0-0:0', 'Tuesday': '15:0-0:0', 'Wednesday': '15:0-0:0', 'Thursday': '15:0-2:0', 'Friday': '15:0-2:0', 'Saturday': '15:0-2:0', 'Sunday': '15:0-22:0'}",39.0,1,1,33.523744,-112.0467307,The Whining Pig-Phoenix,,85016,360,bEsvNgJdSebvOh7hcuhaOg,4.5,AZ,"I love this bar. It's cozy and because it's small it is an awesome place to meet other people in the neighborhood. A great place to go when you just want to feel ""home"".",0,uBurjKlcA9pj7U6fSNmZIQ
41,41,5502 N 7th Ave,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BYOB': 'False', 'BYOBCorkage': 'no', 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'DogsAllowed': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'Open24Hours': 'False', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",wOk2b8zUHWylJOd6FtNsRw,"Mexican, Restaurants, Caterers, Event Planning & Services",Phoenix,0,2013-12-08,0,"{'Monday': '7:0-21:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-21:0', 'Friday': '7:0-22:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-21:0'}",41.0,0,1,33.5167315,-112.0824552,Sylvia's Modern Mexican Restaurant,,85013,205,ZoY1cT-Bfff868FfCJn0jA,2.5,AZ,"Yes...the service sucks. Yes...the ambiance leaves you wanting ""more""....but who cares! The food is amazeballs! Best chips and salsa in town and I have never had a bad thing off the menu. This is legit Mexican food and if you are a foodie, you will not be able to shut up about how good your food is while you are eating it. I hope the bad service and horrible decor don't kill this restaurant because the thought of never having those flour chips again makes me wanna cry.",0,uBurjKlcA9pj7U6fSNmZIQ
44,44,2715 W Peoria,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'DriveThru': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': 'no'}",52sY8-9al5LJi475nNJkyQ,"Chicken Shop, American (Traditional), Southern, Restaurants, Fast Food, Chicken Wings",Phoenix,0,2011-10-06,0,"{'Monday': '9:0-0:0', 'Tuesday': '9:0-0:0', 'Wednesday': '9:0-0:0', 'Thursday': '9:0-0:0', 'Friday': '9:0-0:0', 'Saturday': '9:0-0:0', 'Sunday': '9:0-0:0'}",44.0,1,1,33.5818883,-112.1182989,Raising Cane's,,85029,197,QLxIy-t3kvQRHM7uSUy85g,3.5,AZ,This place is awesome.....food is amazing. The sauce is to die for. The fries are so good and the service is amazing as well. Please go try for yourself. I love this place.,1,6BGYhuAB9-DnH78dMJsLaQ
46,46,1415 West Elliot Road,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'DriveThru': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'quiet', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': 'no'}",-wUKgQXAMC4H5hiBOgpT6g,"Restaurants, Tex-Mex, Mexican, Fast Food",Tempe,0,2017-08-07,0,"{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-22:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-22:0'}",46.0,1,1,33.349062,-111.961686,Taco Bell,,85284,28,Vf9-CFFBjamxSy364N6KAQ,2.5,AZ,"Let me start by saying I love Taco Bell, but this one is the worst one I've ever been to. More often then not when I order something, it comes out wrong. Last week I asked for a Cheesy Gordita Crunch with no spicy ranch, a burrito supreme with no sour cream, the burrito came out right but the Gordita had that awful sauce on it. It took the woman taking my order about 4 minutes to figure out how to put it in, which ok they had a new system so I'll cut them some slack but still. Today I went and ordered a single Double Chalupa, 10 minutes later I went back up and they said ""they're making it now""...seriously? A one item order and they wait till someone is basically out the door to make it. The best part when I said ""don't worry about making it just give me my money back"" they looked like I just asked them the mathematical formula for calculating the speed of light. I'm happy y'all get $11 bucks an hour now but seriously try to not suck at your job.",0,uqpzo06dsUujPBqtQlrD5Q
47,47,14850 N Frank Lloyd Wright Blvd,"{'Alcohol': 'beer_and_wine', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': 'no'}",vzoAKt7ND2YPLYfnVRi_Cg,"Italian, Sandwiches, Restaurants, Pizza",Scottsdale,0,2015-12-16,0,"{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-23:0', 'Saturday': '10:30-23:0', 'Sunday': '10:30-22:0'}",47.0,1,1,33.6201270899,-111.876690595,Barros Pizza,,85260,56,jowM4fArCSL9uXqD1uYe_g,3.5,AZ,"I stopped into this location for a quick lunch today.  Restaurant was pretty busy.    Upon arriving at 12:35 Pm the tables that were not taken with people sitting at them had dirty dishes on them.  After I ordered and went to sit down I asked the cashier if she could wipe the table, she didn't come over so I just put the dirty dish from the table on the counter next to the register.  I had a salad bar salad and piece of pizza.  By the time I was finished lunch at 12:55 NONE of the tables had been bussed or cleaned and my plate was still sitting by the register untouched.  I was very disappointed in the atmosphere not being clean and only can think about if your dining area is that dirty how dirty is your kitchen?",0,X0wnk_STxsUh3Gcce-7Shw
48,48,"13732 W Bell Rd, Space 16","{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'DriveThru': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'loud', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",fxZ8B05ROM1BSAdlh7p1MQ,"Chinese, Fast Food, Restaurants",Surprise,0,2016-12-04,0,"{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:30', 'Saturday': '10:0-22:30', 'Sunday': '10:0-22:0'}",48.0,1,1,33.6406899,-112.3544067,Panda Express,,85374,44,0XBKEmt9tWF1lTKhFn5gpg,2.5,AZ,"The very best service this time due to Rachel who provided superior customer service and attention like I have never seen before from Panda Express.

She made the experience at Panda excellent",0,87yxDLq2ke9HRlD7BcY74A
